date,temp_avg,temp_min,temp_max,precipitation,wdir,pressure,season
2017-06-07,14.5,10.6,20.0,0.0,354.0,1014.6,Summer
2017-06-08,14.0,8.3,19.4,0.0,263.6,1015.2,Summer
2017-06-09,17.3,8.3,25.6,0.0,285.8,1007.3,Summer
2017-06-10,19.8,12.2,26.7,0.0,248.2,1014.2,Summer
2017-06-11,22.5,16.1,29.4,0.0,239.8,1016.3,Summer
2017-06-12,24.3,17.2,30.0,0.0,234.6,1014.7,Summer
2017-06-13,25.3,18.3,30.6,0.0,251.0,1011.7,Summer
2017-06-14,24.2,18.9,27.2,0.0,56.0,1014.5,Summer
2017-06-15,18.3,13.3,22.8,0.0,111.0,1018.2,Summer
2017-06-16,17.3,16.7,18.9,2.4,89.0,1010.3399999999999,Summer
2017-06-17,19.3,17.2,21.1,0.6,130.8,1013.9,Summer
2017-06-18,22.1,19.4,26.1,0.0,161.0,1011.9,Summer
2017-06-19,22.7,20.6,26.0,2.1,187.0,1014.76,Summer
2017-06-20,23.1,18.9,27.0,0.6,198.4,1014.9799999999999,Summer
2017-06-21,22.4,17.2,27.0,0.0,167.0,1016.74,Summer
2017-06-22,21.2,16.0,26.1,0.0,123.6,1016.9399999999999,Summer
2017-06-23,23.3,19.4,27.0,0.0,198.4,1014.1600000000001,Summer
2017-06-24,24.1,20.6,29.4,2.04,239.0,1013.3399999999999,Summer
2017-06-25,21.7,16.7,25.6,0.48,133.0,1015.2,Summer
2017-06-26,20.4,13.9,24.0,0.0,124.6,1018.6600000000001,Summer
2017-06-27,19.0,15.0,22.8,0.42000000000000004,105.6,1015.0,Summer
2017-06-28,19.3,12.2,24.4,0.0,128.2,1018.1,Summer
2017-06-29,21.4,18.9,24.4,0.0,111.0,1019.5,Summer
2017-06-30,22.9,20.6,27.2,1.56,153.6,1015.5,Summer
2017-07-01,23.0,21.1,26.1,0.68,156.4,1013.9,Summer
2017-07-02,24.8,21.7,29.4,2.0,213.6,1013.6,Summer
2017-07-03,25.2,18.3,30.0,0.6799999999999999,225.4,1014.3,Summer
2017-07-04,23.2,18.9,27.2,0.0,254.8,1017.6,Summer
2017-07-05,23.0,17.8,27.8,0.0,95.0,1022.1,Summer
2017-07-06,20.6,17.2,23.9,0.8,94.8,1020.1,Summer
2017-07-07,20.4,18.9,23.9,0.9199999999999999,139.0,1009.6,Summer
2017-07-08,23.3,20.0,28.3,0.3,165.0,1007.3,Summer
2017-07-09,22.8,18.3,27.2,0.0,188.4,1014.6,Summer
2017-07-10,23.4,16.7,27.8,0.0,263.8,1017.3,Summer
2017-07-11,24.8,22.2,28.3,3.9,169.6,1013.9,Summer
2017-07-12,25.5,21.7,30.0,0.0,227.6,1012.3400000000001,Summer
2017-07-13,24.8,18.3,30.6,3.1,298.8,1015.2,Summer
2017-07-14,17.2,15.6,18.3,1.54,64.0,1018.3,Summer
2017-07-15,21.1,17.8,25.6,0.0,204.2,1013.3,Summer
2017-07-16,23.9,20.0,27.2,0.0,162.2,1014.0,Summer
2017-07-17,23.6,18.3,27.8,0.0,254.6,1017.5,Summer
2017-07-18,25.3,22.2,29.4,0.0,174.4,1018.6,Summer
2017-07-19,26.4,21.7,32.2,0.0,260.8,1016.2,Summer
2017-07-20,26.9,20.0,31.7,0.0,244.6,1013.3,Summer
2017-07-21,26.8,23.3,31.1,0.0,158.4,1011.3,Summer
2017-07-22,25.7,21.1,28.9,0.0,181.8,1010.5,Summer
2017-07-23,23.7,21.1,27.2,0.0,79.0,1009.5,Summer
2017-07-24,17.5,15.0,20.6,7.9,37.0,1010.22,Summer
2017-07-25,17.8,15.6,21.1,0.0,34.0,1019.0,Summer
2017-07-26,19.9,13.9,24.4,0.0,127.6,1022.8,Summer
2017-07-27,21.4,18.9,23.3,0.0,108.2,1016.0,Summer
2017-07-28,23.8,18.9,27.8,0.0,209.4,1010.5,Summer
2017-07-29,20.9,16.7,24.4,0.0,20.0,1009.7,Summer
2017-07-30,20.6,13.3,27.2,0.0,343.0,1015.0,Summer
2017-07-31,21.8,14.4,27.8,0.0,180.2,1017.4,Summer
